Prefix	Date	Type	Value	Status	nodeIP
rasp1	Sun Aug 31 22:55:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 22:56:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 22:57:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 22:58:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 22:59:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:00:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:01:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:02:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:03:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:04:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:05:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:06:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:07:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:08:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:09:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:10:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:11:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:12:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:13:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:14:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:15:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:16:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:17:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:18:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:19:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:20:02 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:21:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:22:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:23:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:24:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:25:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:26:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:27:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:28:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:29:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:30:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:31:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:32:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:33:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:34:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:35:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:36:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:37:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:38:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:39:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:40:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:41:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:42:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:43:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:44:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:45:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:46:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:47:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:48:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:49:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:50:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:51:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:52:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:53:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:54:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:55:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:56:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:57:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:58:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sun Aug 31 23:59:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:00:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:01:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:02:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:03:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:04:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:05:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:06:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:07:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:08:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:09:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:10:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:11:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:12:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:13:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:14:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:15:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:16:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:17:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:18:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:19:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:20:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:21:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:22:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:23:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:24:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:25:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:26:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:27:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:28:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:29:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:30:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:31:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:32:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:33:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:34:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:35:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:36:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:37:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:38:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:39:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:40:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:41:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:42:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:43:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:44:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:45:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:46:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:47:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:48:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:49:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:50:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:51:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:52:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:53:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:54:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:55:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:56:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:57:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:58:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 00:59:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:00:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:01:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:02:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:03:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:04:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:05:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:06:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:07:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:08:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:09:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:10:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:11:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:12:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:13:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:14:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:15:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:16:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:17:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:18:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:19:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:20:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:21:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:22:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:23:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:24:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:25:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:26:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:27:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:28:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:29:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:30:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:31:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:32:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:33:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:34:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:35:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:36:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:37:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:38:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:39:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:40:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:41:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:42:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:43:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:44:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:45:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:46:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:47:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:48:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:49:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:50:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:51:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:52:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:53:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:54:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:55:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:56:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:57:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:58:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 01:59:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:00:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:01:03 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:02:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:03:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:04:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:05:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:06:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:07:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:08:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:09:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:10:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:11:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:12:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:13:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:14:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:15:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:16:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:17:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:18:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:19:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:20:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:21:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:22:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:23:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:24:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:25:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:26:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:27:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:28:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:29:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:30:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:31:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:32:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:33:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:34:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:35:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:36:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:37:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:38:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:39:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:40:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:41:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:42:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:43:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:44:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:45:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:46:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:47:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:48:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:49:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:50:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:51:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:52:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:53:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:54:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:55:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:56:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:57:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:58:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 02:59:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:00:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:01:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:02:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:03:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:04:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:05:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:06:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:07:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:08:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:09:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:10:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:11:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:12:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:13:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:14:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:15:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:16:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:17:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:18:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:19:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:20:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:21:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:22:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:23:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:24:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:25:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:26:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:27:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:28:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:29:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:30:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:31:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:32:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:33:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:34:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:35:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:36:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:37:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:38:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:39:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
